Customer_No,Prediction,Probability_Prediction
105195,0,0.063176724
105196,0,0.089670778
105197,0,0.156335625
105198,0,0.164344261
105199,0,0.105231575
105200,0,0.068668909
105201,0,0.06497911
105202,0,0.077495533
105203,1,0.386551846
105204,0,0.053033459
105205,0,0.064367253
105206,0,0.130829809
105207,0,0.093745347
105208,0,0.07218713
105209,0,0.129040733
105210,0,0.057701767
105211,1,0.222128269
105212,0,0.17499447
105213,0,0.072268967
105214,0,0.071734445
105215,0,0.060725741
105216,0,0.066820802
105217,0,0.162203265
105218,0,0.170128703
105219,0,0.117929562
105220,0,0.081235043
105221,0,0.087050195
105222,0,0.114047581
105223,1,0.338707362
105224,0,0.071798153
105225,0,0.067800075
105226,0,0.114154609
105227,0,0.067351052
105228,1,0.309475708
105229,0,0.165655284
105230,1,0.286207609
105231,0,0.122064218
105232,0,0.050201806
105233,0,0.101028446
105234,0,0.211969637
105235,0,0.152910931
105236,0,0.083406397
105237,0,0.071118227
105238,0,0.096277114
105239,0,0.122576366
105240,0,0.119004826
105241,0,0.067842632
105242,0,0.121970841
105243,0,0.099985604
105244,0,0.047509394
105245,0,0.076420209
105246,0,0.11405217
105247,0,0.138743448
105248,0,0.127719371
105249,0,0.139873365
105250,0,0.101156187
105251,0,0.061296947
105252,0,0.065044746
105253,0,0.057753083
105254,0,0.098463969
105255,0,0.110574561
105256,0,0.070235505
105257,0,0.059641239
105258,1,0.273316281
105259,0,0.053582815
105260,0,0.21431554
105261,0,0.097549544
105262,0,0.123768051
105263,0,0.099799799
105264,0,0.07090835
105265,0,0.182243192
105266,0,0.060589905
105267,0,0.071574993
105268,1,0.26870019
105269,0,0.077881052
105270,0,0.051534156
105271,0,0.069783658
105272,0,0.048346545
105273,0,0.078734311
105274,1,0.35355194
105275,0,0.100601431
105276,0,0.068434325
105277,0,0.100075859
105278,0,0.072408722
105279,0,0.065765583
105280,0,0.17302817
105281,0,0.146034161
105282,0,0.059442119
105283,0,0.079019703
105284,0,0.129436948
105285,1,0.231738463
105286,0,0.071073724
105287,0,0.068525936
105288,1,0.28335812
105289,0,0.075250898
105290,0,0.064959053
105291,0,0.104409245
105292,0,0.138372561
105293,0,0.086092299
105294,0,0.074306431
105295,0,0.068371083
105296,0,0.123356324
105297,0,0.058726336
105298,0,0.126778412
105299,0,0.121058886
105300,0,0.047969246
105301,1,0.299011842
105302,1,0.256551218
105303,0,0.087669398
105304,0,0.090056435
105305,0,0.043133473
105306,0,0.047956568
105307,0,0.092543403
105308,0,0.076617616
105309,0,0.074182534
105310,0,0.051990788
105311,0,0.078959801
105312,0,0.185738662
105313,0,0.152278835
105314,1,0.23667362
105315,0,0.061769486
105316,1,0.35166379
105317,0,0.054188857
105318,0,0.104771588
105319,0,0.113588668
105320,0,0.213531659
105321,0,0.143793627
105322,0,0.14253124
105323,0,0.18544691
105324,1,0.282538129
105325,0,0.063369146
105326,0,0.050008858
105327,0,0.157232258
105328,0,0.047790662
105329,0,0.055905075
105330,0,0.087621917
105331,0,0.078667838
105332,0,0.075287173
105333,0,0.216295104
105334,0,0.039913612
105335,0,0.1581506
105336,0,0.102153525
105337,0,0.110630833
105338,0,0.060366286
105339,0,0.089467214
105340,0,0.067753144
105341,0,0.129340843
105342,0,0.064478067
105343,0,0.060958267
105344,0,0.102366093
105345,0,0.170478336
105346,0,0.09832244
105347,0,0.205453762
105348,0,0.062909803
105349,0,0.081033602
105350,0,0.066930776
105351,0,0.088858852
105352,0,0.120709549
105353,0,0.145032481
105354,0,0.100803668
105355,1,0.266311749
105356,1,0.290764912
105357,0,0.088192003
105358,0,0.047849998
105359,1,0.256400314
105360,0,0.072443564
105361,0,0.061979123
105362,0,0.05915089
105363,0,0.080012205
105364,0,0.062226717
105365,0,0.064049274
105366,0,0.082698655
105367,0,0.065739902
105368,0,0.089283283
105369,1,0.24618928
105370,0,0.081946709
105371,0,0.033377837
105372,0,0.056068399
105373,1,0.244689083
105374,0,0.121152815
105375,0,0.074311296
105376,0,0.186810591
105377,0,0.084506634
105378,0,0.151948458
105379,0,0.049788606
105380,0,0.045442422
105381,0,0.061969376
105382,0,0.106088124
105383,0,0.060319058
105384,0,0.045517201
105385,0,0.115815112
105386,0,0.096000645
105387,0,0.107325682
105388,0,0.142509255
105389,0,0.149345375
105390,0,0.133052045
105391,0,0.090946641
105392,0,0.077298267
105393,0,0.1302154
105394,0,0.06829316
105395,0,0.054007452
105396,0,0.161115666
105397,0,0.073846521
105398,0,0.104585003
105399,0,0.073092093
105400,0,0.139423358
105401,0,0.063130159
105402,0,0.053050163
105403,0,0.178784356
105404,1,0.275625874
105405,0,0.075123668
105406,0,0.082890411
105407,0,0.097905794
105408,0,0.06948617
105409,0,0.093402341
105410,0,0.211284147
105411,0,0.064556514
105412,0,0.078114909
105413,0,0.074227125
105414,0,0.098795912
105415,0,0.119700868
105416,0,0.065151007
105417,0,0.050902521
105418,0,0.066557693
105419,0,0.085649277
105420,0,0.193678593
105421,0,0.053357864
105422,0,0.061508141
105423,0,0.141874135
105424,0,0.059399551
105425,0,0.153295052
105426,0,0.069723942
105427,0,0.117970349
105428,0,0.081946808
105429,0,0.17551274
105430,0,0.110874359
105431,0,0.063267386
105432,0,0.093096887
105433,0,0.09069808
105434,0,0.172522659
105435,0,0.049988201
105436,0,0.05066776
105437,0,0.040761607
105438,0,0.125904748
105439,0,0.136207685
105440,0,0.188514473
105441,0,0.196875279
105442,0,0.064559919
105443,0,0.138871873
105444,1,0.275727795
105445,0,0.124981976
105446,0,0.105285552
105447,0,0.105410908
105448,0,0.025408517
105449,0,0.092222721
105450,0,0.077946362
105451,0,0.087633428
105452,0,0.076265675
105453,0,0.068764749
105454,1,0.229630494
105455,0,0.061782751
105456,0,0.094517059
105457,0,0.079863553
105458,0,0.08601805
105459,0,0.05630658
105460,0,0.073653217
105461,0,0.087932253
105462,0,0.070713465
105463,0,0.10766096
105464,0,0.077775574
105465,0,0.142088298
105466,0,0.106299785
105467,1,0.219056434
105468,0,0.154999222
105469,0,0.082555737
105470,1,0.246293337
105471,0,0.19681578
105472,0,0.114285383
105473,1,0.337173796
105474,1,0.272019134
105475,0,0.097527153
105476,0,0.073519139
105477,0,0.064587694
105478,0,0.068930714
105479,0,0.122987482
105480,0,0.138996328
105481,1,0.319715603
105482,0,0.064240879
105483,0,0.144397846
105484,0,0.078468025
105485,0,0.061841735
105486,0,0.057965998
105487,0,0.119248927
105488,1,0.31356354
105489,0,0.100149749
105490,0,0.216117677
105491,0,0.056694777
105492,0,0.036684812
105493,0,0.040956538
105494,0,0.205579465
105495,0,0.13017299
105496,0,0.13248055
105497,1,0.222829906
105498,1,0.275776399
105499,0,0.145874966
105500,0,0.158642355
105501,0,0.07422985
105502,0,0.182442504
105503,0,0.087278933
105504,0,0.067845033
105505,0,0.095880291
105506,1,0.238019082
105507,1,0.284697851
105508,0,0.060024967
105509,0,0.066629656
105510,0,0.068659332
105511,1,0.305846565
105512,0,0.095146836
105513,0,0.168383294
105514,0,0.070065945
105515,0,0.080488914
105516,0,0.100130325
105517,0,0.151723821
105518,0,0.089241319
105519,0,0.094355838
105520,0,0.149384402
105521,0,0.054588699
105522,0,0.091577653
105523,0,0.066967328
105524,0,0.058503241
105525,0,0.043458561
105526,0,0.077702053
105527,0,0.18329359
105528,0,0.107625491
105529,0,0.05355568
105530,1,0.310292503
105531,0,0.106553462
105532,0,0.070280215
105533,1,0.442712079
105534,0,0.050786615
105535,0,0.064591384
105536,0,0.097274949
105537,0,0.140397527
105538,0,0.069574714
105539,0,0.069611085
105540,0,0.068207625
105541,0,0.069345672
105542,0,0.18219323
105543,0,0.083732915
105544,0,0.137226953
105545,0,0.049512082
105546,0,0.081428435
105547,0,0.087592106
105548,0,0.082196199
105549,0,0.068963937
105550,0,0.045200604
105551,0,0.067115049
105552,0,0.051396055
105553,0,0.111706031
105554,0,0.061227969
105555,0,0.054513675
105556,1,0.31025834
105557,0,0.184324267
105558,0,0.06823175
105559,0,0.17201012
105560,0,0.118133282
105561,1,0.28288622
105562,0,0.147248665
105563,0,0.069343447
105564,0,0.084955166
105565,0,0.097778808
105566,0,0.077191726
105567,0,0.06411379
105568,0,0.041332515
105569,0,0.16853565
105570,0,0.102124914
105571,0,0.144499891
105572,0,0.085850751
105573,0,0.067242008
105574,0,0.105444451
105575,0,0.062570787
105576,0,0.089004388
105577,0,0.060238454
105578,0,0.079748522
105579,1,0.290842334
105580,1,0.346557683
105581,0,0.052449038
105582,0,0.067291504
105583,0,0.15801361
105584,0,0.076072014
105585,0,0.103766794
105586,1,0.369956307
105587,0,0.040232106
105588,0,0.095358752
105589,1,0.336649866
105590,0,0.185300082
105591,0,0.06005349
105592,0,0.059541669
105593,0,0.09601719
105594,0,0.05865914
105595,0,0.07398147
105596,1,0.334136015
105597,0,0.088978081
105598,0,0.05624892
105599,0,0.138606243
105600,0,0.2112011
105601,0,0.054225063
105602,0,0.165219852
105603,0,0.047373855
105604,0,0.071638877
105605,0,0.07344994
105606,0,0.209477923
105607,0,0.089676297
105608,0,0.088299083
105609,0,0.111000522
105610,1,0.292054596
105611,0,0.063806288
105612,0,0.058926886
105613,1,0.266719933
105614,1,0.284809308
105615,0,0.102078103
105616,0,0.131973303
105617,0,0.070745478
105618,0,0.184575775
105619,0,0.078409684
105620,0,0.096035038
105621,0,0.074019267
105622,0,0.076503029
105623,0,0.078205733
105624,0,0.055563315
105625,0,0.123094315
105626,0,0.06440797
105627,0,0.058594463
105628,0,0.217061696
105629,0,0.08553879
105630,0,0.088659584
105631,0,0.055483889
105632,0,0.05423198
105633,0,0.105775182
105634,0,0.075938576
105635,0,0.057497949
105636,0,0.092137165
105637,0,0.146144072
105638,0,0.125397564
105639,0,0.04831219
105640,0,0.06326886
105641,0,0.088190703
105642,0,0.063799332
105643,0,0.081364212
105644,0,0.135488943
105645,0,0.071428316
105646,0,0.073951068
105647,0,0.17821178
105648,0,0.046988517
105649,1,0.25862894
105650,0,0.079843873
105651,0,0.062614425
105652,0,0.169343877
105653,0,0.101379435
105654,0,0.091793807
105655,0,0.105048381
105656,0,0.069224126
105657,0,0.072385296
105658,0,0.095864681
105659,0,0.070947967
105660,0,0.140373106
105661,0,0.121560141
105662,0,0.054874992
105663,0,0.089066217
105664,0,0.063339729
105665,0,0.129833912
105666,0,0.053762168
105667,0,0.081502071
105668,0,0.069037008
105669,0,0.141693881
105670,1,0.265225842
105671,1,0.393466235
105672,0,0.129554991
105673,0,0.049152581
105674,0,0.057169561
105675,0,0.061484664
105676,0,0.098060716
105677,0,0.068057518
105678,1,0.224904308
105679,0,0.064728909
105680,0,0.16292261
105681,0,0.0547589
105682,0,0.081019385
105683,0,0.080388242
105684,0,0.119502463
105685,0,0.170492475
105686,0,0.105949021
105687,0,0.060358089
105688,0,0.048769299
105689,0,0.097185037
105690,1,0.324484433
105691,0,0.156655794
105692,0,0.143612304
105693,0,0.051575509
105694,0,0.070663458
105695,0,0.066351907
105696,1,0.24400249
105697,0,0.071916175
105698,0,0.105688312
105699,0,0.189310522
105700,0,0.065126319
105701,0,0.034437172
105702,0,0.067108235
105703,0,0.094666907
105704,0,0.078107031
105705,1,0.250774616
105706,0,0.132291596
105707,1,0.359493357
105708,0,0.094351077
105709,0,0.061242691
105710,0,0.110776868
105711,0,0.092116589
105712,0,0.064647225
105713,0,0.113662934
105714,0,0.081781423
105715,0,0.162917031
105716,0,0.117874234
105717,0,0.171124261
105718,0,0.09712071
105719,1,0.287353836
105720,0,0.094112856
105721,0,0.026505824
105722,0,0.057325085
105723,0,0.055050144
105724,0,0.141665532
105725,0,0.08283443
105726,0,0.133390097
105727,0,0.120109682
105728,0,0.061102344
105729,0,0.072801818
105730,0,0.168634511
105731,0,0.161113399
105732,0,0.056382441
105733,0,0.069903765
105734,0,0.063697071
105735,0,0.078377912
105736,0,0.090701685
105737,0,0.051260994
105738,0,0.068849323
105739,0,0.058139029
105740,0,0.199895017
105741,0,0.114284032
105742,0,0.080142667
105743,0,0.097971035
105744,0,0.053433716
105745,0,0.07227593
105746,0,0.093802749
105747,0,0.07778379
105748,0,0.053283899
105749,0,0.078140231
105750,0,0.109732966
105751,0,0.064494764
105752,0,0.066496291
105753,0,0.125537667
105754,0,0.152103438
105755,1,0.2731325
105756,0,0.063382031
105757,0,0.082369947
105758,1,0.271686071
105759,0,0.058225163
105760,0,0.076852344
105761,0,0.082886098
105762,1,0.246572248
105763,0,0.208567271
105764,0,0.202823349
105765,0,0.073428539
105766,0,0.119952674
105767,0,0.096496653
105768,0,0.191144611
105769,1,0.292266087
105770,0,0.067362353
105771,0,0.171722281
105772,0,0.103544757
105773,0,0.083502316
105774,0,0.12509769
105775,0,0.061681142
105776,0,0.160711646
105777,0,0.050242978
105778,0,0.064941507
105779,1,0.244869535
105780,0,0.11851924
105781,0,0.062280272
105782,0,0.06293111
105783,0,0.134570727
105784,0,0.118928752
105785,0,0.057839512
105786,0,0.068703483
105787,0,0.092052995
105788,0,0.160924507
105789,0,0.020828105
105790,0,0.174204238
105791,0,0.181990577
105792,1,0.223764641
105793,0,0.054671252
105794,0,0.169622817
105795,0,0.078148984
105796,0,0.145412359
105797,0,0.065638484
105798,0,0.089017403
105799,0,0.09956486
105800,1,0.218159252
105801,0,0.074854378
105802,0,0.208798048
105803,0,0.137948853
105804,0,0.072860481
105805,0,0.067787499
105806,1,0.274685452
105807,0,0.044386626
105808,0,0.128324328
105809,0,0.105924554
105810,0,0.181375743
105811,0,0.077607972
105812,0,0.060885193
105813,0,0.118134653
105814,0,0.074076779
105815,1,0.31822241
105816,1,0.242912855
105817,0,0.192633623
105818,0,0.070836922
105819,0,0.099662344
105820,1,0.282785761
105821,0,0.177048056
105822,0,0.064525794
105823,0,0.050241671
105824,0,0.084821492
105825,0,0.069877575
105826,1,0.272909663
105827,0,0.137239631
105828,0,0.058603284
105829,0,0.088394375
105830,0,0.073424254
105831,0,0.053124481
105832,0,0.144267498
105833,0,0.054339684
105834,0,0.070046721
105835,0,0.091390845
105836,0,0.068599623
105837,0,0.131847916
105838,0,0.113046808
105839,0,0.083330345
105840,0,0.139633737
105841,0,0.117175484
105842,0,0.160678961
105843,0,0.096715983
105844,0,0.069109721
105845,0,0.111346428
105846,0,0.1811213
105847,1,0.285441755
105848,0,0.172260403
105849,0,0.0937339
105850,0,0.213345844
105851,0,0.050750288
105852,0,0.074351076
105853,0,0.067270791
105854,0,0.066724356
105855,0,0.053390935
105856,0,0.108925685
105857,0,0.191284413
105858,0,0.045602685
105859,0,0.1211695
105860,1,0.220937229
105861,0,0.082448503
105862,0,0.148862177
105863,0,0.082650358
105864,0,0.062498437
105865,0,0.057136051
105866,0,0.063217391
105867,1,0.234784364
105868,0,0.084515132
105869,0,0.160699123
105870,1,0.238441548
105871,0,0.05354843
105872,0,0.051451231
105873,0,0.126573756
105874,1,0.24188432
105875,0,0.06034282
105876,0,0.072413793
105877,0,0.048996531
105878,0,0.086240761
105879,0,0.170621433
105880,0,0.074477229
105881,0,0.05977067
105882,0,0.084559691
105883,0,0.174778685
105884,0,0.17552528
105885,0,0.072777352
105886,0,0.130535145
105887,0,0.078758896
105888,0,0.06275445
105889,0,0.03294399
105890,0,0.050193211
105891,0,0.143900173
105892,0,0.066992481
105893,0,0.057076622
105894,1,0.312873898
105895,0,0.062382198
105896,0,0.082767583
105897,0,0.095583484
105898,0,0.049061144
105899,0,0.071905087
105900,0,0.068435611
105901,0,0.031586704
105902,0,0.080616894
105903,0,0.102684572
105904,1,0.230108879
105905,0,0.100834737
105906,0,0.142404265
105907,0,0.076078412
105908,0,0.055083119
105909,0,0.109147457
105910,0,0.134711113
105911,0,0.084367417
105912,0,0.08035323
105913,0,0.138232233
105914,0,0.109993125
105915,0,0.064859396
105916,0,0.068876139
105917,0,0.11803527
105918,0,0.068803196
105919,0,0.066206606
105920,0,0.074363005
105921,0,0.049049811
105922,0,0.087404262
105923,0,0.076434598
105924,0,0.086543429
105925,0,0.076175462
105926,0,0.119517238
105927,0,0.156230874
105928,0,0.064465547
105929,0,0.072448936
105930,0,0.159156635
105931,0,0.059165812
105932,0,0.063121248
105933,0,0.058397773
105934,0,0.092579146
105935,0,0.059369458
105936,0,0.106276016
105937,0,0.095398679
105938,0,0.065410538
105939,0,0.07716997
105940,0,0.080588729
105941,0,0.051979547
105942,0,0.129741892
105943,0,0.072130557
105944,0,0.046377395
105945,0,0.073120478
105946,1,0.244895294
105947,0,0.103621453
105948,0,0.077690935
105949,0,0.052827845
105950,0,0.09997009
105951,0,0.164911348
105952,0,0.074125576
105953,1,0.309054461
105954,1,0.288889291
105955,0,0.089839691
105956,0,0.159463455
105957,1,0.22285019
105958,0,0.067137781
105959,0,0.062351661
105960,0,0.083922027
105961,0,0.059779127
105962,1,0.225426426
105963,1,0.342039902
105964,1,0.271332335
105965,0,0.061394939
105966,0,0.075102989
105967,0,0.062079172
105968,0,0.08365263
105969,0,0.075269658
105970,0,0.058829425
105971,0,0.092820862
105972,0,0.194960913
105973,0,0.077874621
105974,1,0.28621324
105975,1,0.259247146
105976,0,0.169952272
105977,0,0.133103011
105978,0,0.075416961
105979,1,0.267297594
105980,0,0.063374299
